Date,Open,High,Low,Close,Adj Close,Volume
2020-07-08,1.1272813081741333,1.1345586776733398,1.1265194416046143,1.1275228261947632,1.1275228261947632,0
2020-07-09,1.1337867975234985,1.137268304824829,1.1287955045700073,1.1339154243469238,1.1339154243469238,0
2020-07-10,1.1289230585098267,1.1324771642684937,1.1257203817367554,1.1287955045700073,1.1287955045700073,0
2020-07-13,1.1308763027191162,1.1370484828948975,1.130454421043396,1.1310042142868042,1.1310042142868042,0
2020-07-14,1.1345844268798828,1.140706181526184,1.1326310634613037,1.134549617767334,1.134549617767334,0
2020-07-15,1.1410835981369019,1.1452995538711548,1.1393544673919678,1.1410704851150513,1.1410704851150513,0
2020-07-16,1.1417349576950073,1.1442996263504028,1.1379542350769043,1.1417193412780762,1.1417193412780762,0
2020-07-17,1.1386499404907227,1.144164800643921,1.1378893852233887,1.139211654663086,1.139211654663086,0
2020-07-20,1.1439553499221802,1.1467890739440918,1.1405240297317505,1.1442956924438477,1.1442956924438477,0
2020-07-21,1.1457641124725342,1.1498006582260132,1.1426221132278442,1.1458691358566284,1.1458691358566284,0
2020-07-22,1.1535090208053589,1.160092830657959,1.1508538722991943,1.15340256690979,1.15340256690979,0
2020-07-23,1.156671166419983,1.1624257564544678,1.15421462059021,1.1568717956542969,1.1568717956542969,0
2020-07-24,1.1595009565353394,1.1640088558197021,1.1581714153289795,1.1596084833145142,1.1596084833145142,0
2020-07-27,1.1652567386627197,1.1779533624649048,1.1652567386627197,1.1652567386627197,1.1652567386627197,0
2020-07-28,1.1766505241394043,1.1775789260864258,1.1700997352600098,1.1769275665283203,1.1769275665283203,0
2020-07-29,1.17205810546875,1.1778993606567383,1.1714951992034912,1.171879529953003,1.171879529953003,0
2020-07-30,1.1786893606185913,1.1807351112365723,1.17326819896698,1.1782865524291992,1.1782865524291992,0
2020-07-31,1.1873664855957031,1.1907994747161865,1.180261254310608,1.1872254610061646,1.1872254610061646,0
2020-08-03,1.1784114837646484,1.1787587404251099,1.1701380014419556,1.1782310009002686,1.1782310009002686,0
2020-08-04,1.1760554313659668,1.1804981231689453,1.1724153757095337,1.1763322353363037,1.1763322353363037,0
2020-08-05,1.1814883947372437,1.190532922744751,1.1799967288970947,1.181544303894043,1.181544303894043,0
2020-08-06,1.1873664855957031,1.1911852359771729,1.182075023651123,1.187281847000122,1.187281847000122,0
2020-08-07,1.1875073909759521,1.1883541345596313,1.1756545305252075,1.1876484155654907,1.1876484155654907,0
2020-08-10,1.1782448291778564,1.1801999807357788,1.174300193786621,1.1782727241516113,1.1782727241516113,0
2020-08-11,1.1737639904022217,1.1804981231689453,1.1723191738128662,1.1737778186798096,1.1737778186798096,0
2020-08-12,1.1739845275878906,1.181265115737915,1.1713030338287354,1.1736538410186768,1.1736538410186768,0
2020-08-13,1.1796486377716064,1.186400055885315,1.179467797279358,1.179380178451538,1.179380178451538,0
2020-08-14,1.1818934679031372,1.183800458908081,1.178467035293579,1.1816558837890625,1.1816558837890625,0
2020-08-17,1.185044765472412,1.1880717277526855,1.183039903640747,1.1852554082870483,1.1852554082870483,0
2020-08-18,1.187930703163147,1.1965157985687256,1.1875356435775757,1.1876484155654907,1.1876484155654907,0
2020-08-19,1.1947288513183594,1.1954572200775146,1.1893434524536133,1.1947859525680542,1.1947859525680542,0
2020-08-20,1.184174656867981,1.1868449449539185,1.1806515455245972,1.1843500137329102,1.1843500137329102,0
2020-08-21,1.1870845556259155,1.1886366605758667,1.1754900217056274,1.1873664855957031,1.1873664855957031,0
2020-08-24,1.1799131631851196,1.1852554082870483,1.1786198616027832,1.1798018217086792,1.1798018217086792,0
2020-08-25,1.1795234680175781,1.184413194656372,1.178480863571167,1.1794538497924805,1.1794538497924805,0
2020-08-26,1.1833338737487793,1.1839923858642578,1.1776067018508911,1.183501958847046,1.183501958847046,0
2020-08-27,1.1840205192565918,1.1898529529571533,1.1766228675842285,1.1842728853225708,1.1842728853225708,0
2020-08-28,1.1820470094680786,1.1920371055603027,1.1811953783035278,1.1819632053375244,1.1819632053375244,0
2020-08-31,1.1916537284851074,1.1963582038879395,1.188509464263916,1.1918240785598755,1.1918240785598755,0
2020-09-01,1.1939157247543335,1.2011290788650513,1.1937304735183716,1.193901538848877,1.193901538848877,0
2020-09-02,1.1923072338104248,1.1924351453781128,1.182410478591919,1.1923214197158813,1.1923214197158813,0
2020-09-03,1.1845955848693848,1.184805989265442,1.1789672374725342,1.184735894203186,1.184735894203186,0
2020-09-04,1.184370994567871,1.186352252960205,1.178175449371338,1.1839784383773804,1.1839784383773804,0
2020-09-07,1.183656096458435,1.1848621368408203,1.1813768148422241,1.183445930480957,1.183445930480957,0
2020-09-08,1.181921362876892,1.1828720569610596,1.1767197847366333,1.1821727752685547,1.1821727752685547,0
2020-09-09,1.1769136190414429,1.183053970336914,1.175364375114441,1.177024483680725,1.177024483680725,0
2020-09-10,1.1806375980377197,1.1914690732955933,1.1802891492843628,1.1806375980377197,1.1806375980377197,0
2020-09-11,1.1826202869415283,1.1876484155654907,1.1825922727584839,1.1824384927749634,1.1824384927749634,0
2020-09-14,1.184356927871704,1.188800573348999,1.1833059787750244,1.1842728853225708,1.1842728853225708,0
2020-09-15,1.186690092086792,1.1900993585586548,1.1841466426849365,1.187000036239624,1.187000036239624,0
2020-09-16,1.1842728853225708,1.1883004903793335,1.1814604997634888,1.1844412088394165,1.1844412088394165,0
2020-09-17,1.1804285049438477,1.1830118894577026,1.1741636991500854,1.1803449392318726,1.1803449392318726,0
