Datetime,Open,High,Low,Close,Adj Close,Volume
2022-06-13 00:00:00+01:00,141.51699829101562,141.60400390625,141.27999877929688,141.406005859375,141.406005859375,0
2022-06-13 01:00:00+01:00,141.406005859375,141.54100036621094,141.25999450683594,141.50599670410156,141.50599670410156,0
2022-06-13 02:00:00+01:00,141.5070037841797,141.52499389648438,141.19000244140625,141.38400268554688,141.38400268554688,0
2022-06-13 03:00:00+01:00,141.38600158691406,141.4739990234375,141.27999877929688,141.41000366210938,141.41000366210938,0
2022-06-13 04:00:00+01:00,141.41600036621094,141.55799865722656,141.36000061035156,141.54200744628906,141.54200744628906,0
2022-06-13 05:00:00+01:00,141.54100036621094,141.781005859375,141.47999572753906,141.6479949951172,141.6479949951172,0
2022-06-13 06:00:00+01:00,141.6510009765625,141.73500061035156,141.33999633789062,141.4759979248047,141.4759979248047,0
2022-06-13 07:00:00+01:00,141.4720001220703,141.48399353027344,140.97000122070312,140.99000549316406,140.99000549316406,0
2022-06-13 08:00:00+01:00,141.0030059814453,141.3040008544922,140.82000732421875,140.86099243164062,140.86099243164062,0
2022-06-13 09:00:00+01:00,140.86199951171875,141.01400756835938,140.52000427246094,140.71200561523438,140.71200561523438,0
2022-06-13 10:00:00+01:00,140.72000122070312,140.87899780273438,140.6199951171875,140.7449951171875,140.7449951171875,0
2022-06-13 11:00:00+01:00,140.74899291992188,140.89500427246094,140.66000366210938,140.7519989013672,140.7519989013672,0
2022-06-13 12:00:00+01:00,140.7519989013672,140.9010009765625,140.4499969482422,140.49400329589844,140.49400329589844,0
2022-06-13 13:00:00+01:00,140.4980010986328,140.56900024414062,140.1300048828125,140.2779998779297,140.2779998779297,0
2022-06-13 14:00:00+01:00,140.28399658203125,140.31900024414062,139.44000244140625,139.49200439453125,139.49200439453125,0
2022-06-13 15:00:00+01:00,139.49200439453125,139.83799743652344,139.36000061035156,139.52099609375,139.52099609375,0
2022-06-13 16:00:00+01:00,139.52200317382812,140.031005859375,139.47000122070312,139.9550018310547,139.9550018310547,0
2022-06-13 17:00:00+01:00,139.95599365234375,140.22999572753906,139.85000610351562,140.05599975585938,140.05599975585938,0
