Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-04 00:00:00+01:00,1.3440200090408325,1.3441100120544434,1.3432999849319458,1.3437800407409668,1.3437800407409668,0
2022-07-04 00:15:00+01:00,1.3437999486923218,1.3442200422286987,1.3432999849319458,1.3442100286483765,1.3442100286483765,0
2022-07-04 00:30:00+01:00,1.3441699743270874,1.344599962234497,1.3437999486923218,1.3444499969482422,1.3444499969482422,0
2022-07-04 00:45:00+01:00,1.3443200588226318,1.3449100255966187,1.3440799713134766,1.3445899486541748,1.3445899486541748,0
2022-07-04 01:00:00+01:00,1.3446099758148193,1.3453600406646729,1.344099998474121,1.3443599939346313,1.3443599939346313,0
2022-07-04 01:15:00+01:00,1.3444299697875977,1.3448899984359741,1.3440899848937988,1.3444900512695312,1.3444900512695312,0
2022-07-04 01:30:00+01:00,1.3444499969482422,1.344499945640564,1.3436000347137451,1.3439300060272217,1.3439300060272217,0
2022-07-04 01:45:00+01:00,1.3439300060272217,1.3443299531936646,1.343500018119812,1.3442200422286987,1.3442200422286987,0
2022-07-04 02:00:00+01:00,1.3441499471664429,1.3449499607086182,1.3438999652862549,1.344730019569397,1.344730019569397,0
2022-07-04 02:15:00+01:00,1.3447500467300415,1.3451900482177734,1.344099998474121,1.3451900482177734,1.3451900482177734,0
2022-07-04 02:30:00+01:00,1.345170021057129,1.3459199666976929,1.3447999954223633,1.3451600074768066,1.3451600074768066,0
2022-07-04 02:45:00+01:00,1.345139980316162,1.3454500436782837,1.3443000316619873,1.3445600271224976,1.3445600271224976,0
2022-07-04 03:00:00+01:00,1.3446400165557861,1.345020055770874,1.3441799879074097,1.344789981842041,1.344789981842041,0
2022-07-04 03:15:00+01:00,1.344789981842041,1.3450000286102295,1.3442000150680542,1.344580054283142,1.344580054283142,0
2022-07-04 03:30:00+01:00,1.3446600437164307,1.3447400331497192,1.3440500497817993,1.344580054283142,1.344580054283142,0
2022-07-04 03:45:00+01:00,1.3446600437164307,1.345139980316162,1.3443000316619873,1.3450900316238403,1.3450900316238403,0
2022-07-04 04:00:00+01:00,1.3450900316238403,1.3451900482177734,1.344499945640564,1.3448699712753296,1.3448699712753296,0
2022-07-04 04:15:00+01:00,1.3448799848556519,1.345229983329773,1.3444900512695312,1.3450700044631958,1.3450700044631958,0
2022-07-04 04:30:00+01:00,1.3449599742889404,1.3453500270843506,1.3444000482559204,1.3447599411010742,1.3447599411010742,0
2022-07-04 04:45:00+01:00,1.3447799682617188,1.3448699712753296,1.344130039215088,1.3446799516677856,1.3446799516677856,0
2022-07-04 05:00:00+01:00,1.3446400165557861,1.3447500467300415,1.344099998474121,1.344580054283142,1.344580054283142,0
2022-07-04 05:15:00+01:00,1.3446199893951416,1.344789981842041,1.3440899848937988,1.344730019569397,1.344730019569397,0
2022-07-04 05:30:00+01:00,1.344670057296753,1.3447999954223633,1.3440200090408325,1.3444600105285645,1.3444600105285645,0
2022-07-04 05:45:00+01:00,1.3444099426269531,1.3445600271224976,1.3438700437545776,1.3444099426269531,1.3444099426269531,0
2022-07-04 06:00:00+01:00,1.3444099426269531,1.3445600271224976,1.3436299562454224,1.3442699909210205,1.3442699909210205,0
2022-07-04 06:15:00+01:00,1.343999981880188,1.3444900512695312,1.3434699773788452,1.3439199924468994,1.3439199924468994,0
2022-07-04 06:30:00+01:00,1.3438999652862549,1.3440200090408325,1.3431999683380127,1.3439899682998657,1.3439899682998657,0
2022-07-04 06:45:00+01:00,1.343940019607544,1.344040036201477,1.343000054359436,1.3432400226593018,1.3432400226593018,0
2022-07-04 07:00:00+01:00,1.3432300090789795,1.343690037727356,1.3425999879837036,1.3428900241851807,1.3428900241851807,0
2022-07-04 07:15:00+01:00,1.3428900241851807,1.3430700302124023,1.3422499895095825,1.3427200317382812,1.3427200317382812,0
2022-07-04 07:30:00+01:00,1.3427200317382812,1.3430399894714355,1.3413000106811523,1.3426599502563477,1.3426599502563477,0
2022-07-04 07:45:00+01:00,1.3426200151443481,1.3428499698638916,1.341770052909851,1.3425099849700928,1.3425099849700928,0
2022-07-04 08:00:00+01:00,1.342519998550415,1.3429499864578247,1.3415000438690186,1.3421800136566162,1.3421800136566162,0
2022-07-04 08:15:00+01:00,1.3422000408172607,1.3426100015640259,1.3413000106811523,1.3425699472427368,1.3425699472427368,0
2022-07-04 08:30:00+01:00,1.3424999713897705,1.3427499532699585,1.3417999744415283,1.3422499895095825,1.3422499895095825,0
2022-07-04 08:45:00+01:00,1.3422800302505493,1.3425500392913818,1.3413399457931519,1.3417400121688843,1.3417400121688843,0
2022-07-04 09:00:00+01:00,1.3418300151824951,1.3419400453567505,1.3402800559997559,1.340999960899353,1.340999960899353,0
2022-07-04 09:15:00+01:00,1.3409899473190308,1.3414700031280518,1.3406000137329102,1.3412100076675415,1.3412100076675415,0
2022-07-04 09:30:00+01:00,1.341189980506897,1.3419699668884277,1.340559959411621,1.3417999744415283,1.3417999744415283,0
2022-07-04 09:45:00+01:00,1.341789960861206,1.342810034751892,1.341439962387085,1.342810034751892,1.342810034751892,0
2022-07-04 10:00:00+01:00,1.3428200483322144,1.3434900045394897,1.3423000574111938,1.3432199954986572,1.3432199954986572,0
2022-07-04 10:15:00+01:00,1.3432300090789795,1.3435699939727783,1.3427000045776367,1.343459963798523,1.343459963798523,0
2022-07-04 10:30:00+01:00,1.343440055847168,1.3438899517059326,1.3414000272750854,1.3416500091552734,1.3416500091552734,0
2022-07-04 10:45:00+01:00,1.341689944267273,1.3419300317764282,1.3409600257873535,1.3415299654006958,1.3415299654006958,0
2022-07-04 11:00:00+01:00,1.3415000438690186,1.3423999547958374,1.3410999774932861,1.3419599533081055,1.3419599533081055,0
2022-07-04 11:15:00+01:00,1.342020034790039,1.342519998550415,1.3415100574493408,1.3423899412155151,1.3423899412155151,0
2022-07-04 11:30:00+01:00,1.3423800468444824,1.342710018157959,1.3417999744415283,1.342479944229126,1.342479944229126,0
2022-07-04 11:45:00+01:00,1.3424700498580933,1.3426899909973145,1.3415000438690186,1.3423000574111938,1.3423000574111938,0
2022-07-04 12:00:00+01:00,1.3423800468444824,1.3432600498199463,1.341599941253662,1.3431600332260132,1.3431600332260132,0
2022-07-04 12:15:00+01:00,1.3431700468063354,1.3432899713516235,1.3423999547958374,1.3432199954986572,1.3432199954986572,0
2022-07-04 12:30:00+01:00,1.3432199954986572,1.3436800241470337,1.3425999879837036,1.3434799909591675,1.3434799909591675,0
2022-07-04 12:45:00+01:00,1.343559980392456,1.3441100120544434,1.3422000408172607,1.3429100513458252,1.3429100513458252,0
2022-07-04 13:00:00+01:00,1.3428800106048584,1.3437700271606445,1.3424999713897705,1.343459963798523,1.343459963798523,0
2022-07-04 13:15:00+01:00,1.3434699773788452,1.3443000316619873,1.3429399728775024,1.3436800241470337,1.3436800241470337,0
2022-07-04 13:30:00+01:00,1.3436800241470337,1.343790054321289,1.3428000211715698,1.3432300090789795,1.3432300090789795,0
2022-07-04 13:45:00+01:00,1.343250036239624,1.3438400030136108,1.3428000211715698,1.3437399864196777,1.3437399864196777,0
2022-07-04 14:00:00+01:00,1.343809962272644,1.3443399667739868,1.3431799411773682,1.3440899848937988,1.3440899848937988,0
2022-07-04 14:15:00+01:00,1.344099998474121,1.3451199531555176,1.3436800241470337,1.3445700407028198,1.3445700407028198,0
2022-07-04 14:30:00+01:00,1.3446300029754639,1.344730019569397,1.3436000347137451,1.3445099592208862,1.3445099592208862,0
2022-07-04 14:45:00+01:00,1.344499945640564,1.3451499938964844,1.3435200452804565,1.344190001487732,1.344190001487732,0
2022-07-04 15:00:00+01:00,1.3442000150680542,1.3450499773025513,1.343500018119812,1.3444700241088867,1.3444700241088867,0
